entrada,pessoas,umidade,temperatura,resposta
1310,13,71.0,29.2,32.65482275282516
1311,13,71.0,29.2,32.65482275282516
1312,13,71.0,29.2,32.65482275282516
1313,13,71.0,29.2,32.65482275282516
1314,13,71.0,29.2,32.65482275282516
1315,13,71.0,29.2,32.65482275282516
1316,13,71.0,29.2,32.65482275282516
1317,14,71.0,29.2,31.441701023408623
1318,14,71.0,29.2,31.441701023408623
1319,14,71.0,29.2,31.441701023408623
1320,14,71.0,29.2,31.441701023408623
1321,14,71.0,29.2,31.441701023408623
1322,14,71.0,29.2,31.441701023408623
1323,14,71.0,29.2,31.441701023408623
1324,14,71.0,29.2,31.441701023408623
1325,14,71.0,29.2,31.441701023408623
1326,14,71.0,29.2,31.441701023408623
1327,14,71.0,29.2,31.441701023408623
1328,14,71.0,29.2,31.441701023408623
1329,14,71.0,29.2,31.441701023408623
1330,14,71.0,29.2,31.441701023408623
1331,14,71.0,29.2,31.441701023408623
1332,14,71.0,29.2,31.441701023408623
1333,14,71.0,29.2,31.441701023408623
1334,14,71.0,29.2,31.441701023408623
1335,14,71.0,29.2,31.441701023408623
1336,14,71.0,29.2,31.441701023408623
1337,14,71.0,29.2,31.441701023408623
1338,14,71.0,29.2,31.441701023408623
1339,14,71.0,29.2,31.441701023408623
1340,14,71.0,29.2,31.441701023408623
1341,14,71.0,29.2,31.441701023408623
1342,14,71.0,29.2,31.441701023408623
1343,14,71.0,29.2,31.441701023408623
1344,14,71.0,29.2,31.441701023408623
1345,14,71.0,29.2,31.441701023408623
1346,14,71.0,29.2,31.441701023408623
1347,14,71.0,29.2,31.441701023408623
1348,14,71.0,29.2,31.441701023408623
1349,14,71.0,29.2,31.441701023408623
1350,14,71.0,29.2,31.441701023408623
1351,14,71.0,29.2,31.441701023408623
1352,14,71.0,29.2,31.441701023408623
